date,rms,median,mean
2013-10-01 22:00:00,706.050973,7012.399902,6970.761166
2013-10-03 22:00:00,714.429120,7225.142787,7188.374192
2013-10-04 22:00:00,714.796109,7204.100000,7149.559057
2013-10-05 22:00:00,691.419922,6936.333333,6892.483891
2013-10-06 22:00:00,701.925716,6979.239941,6944.587486
2013-10-07 22:00:00,751.089394,6961.960059,6944.936343
2013-10-08 22:00:00,753.774330,6967.300130,6939.150494
2013-10-09 22:00:00,754.925156,6916.583333,6888.925766
2013-10-10 22:00:00,759.885478,6922.085658,6913.739655
2013-10-11 22:00:00,761.738649,6879.416667,6853.698125
2013-10-12 22:00:00,1221.381861,6953.799967,6769.730911
2013-09-05 22:00:00,749.487869,7103.519922,7089.240057
2013-09-06 22:00:00,758.428051,7193.949951,7188.338255
2013-09-07 22:00:00,705.650577,7243.625000,7202.060084
2013-09-09 22:00:00,692.749259,7083.359961,7033.885967
2013-09-11 22:00:00,703.934169,7108.800049,7070.941678
2013-09-12 22:00:00,715.480482,7321.416748,7278.443583
2013-09-13 22:00:00,729.512853,7313.660059,7260.383273
2013-09-14 22:00:00,728.081567,7305.933268,7253.026914
2013-09-15 22:00:00,742.707036,7313.750000,7280.372718
2013-10-13 22:00:00,766.449767,6941.275024,6911.278731
2013-10-14 22:00:00,809.379387,7103.150146,7058.211262
2013-10-15 22:00:00,811.631602,7059.566569,7037.233237
2013-10-16 22:00:00,838.014156,7012.300049,6979.665740
2013-10-21 22:00:00,773.377448,7063.899902,7051.566211
2013-10-22 22:00:00,695.912301,6956.800049,6930.560877
2013-11-01 23:00:00,766.041426,6967.399902,6952.774112
2013-11-03 23:00:00,708.258339,6843.928571,6800.716803
2013-11-04 23:00:00,703.537827,6799.100098,6761.484984
2013-11-05 23:00:00,693.566180,6673.885742,6640.805321
2013-10-23 22:00:00,761.192333,7056.849854,7043.274297
2013-10-26 22:00:00,649.778401,6185.825043,6171.293213
2013-10-27 23:00:00,785.118714,7142.174988,7107.032171
2013-10-29 23:00:00,721.524861,7190.799967,7153.412528
2013-10-30 23:00:00,792.993688,7156.737488,7138.525309
2013-10-31 23:00:00,723.317225,6894.359961,6858.612109
2013-11-02 23:00:00,753.707891,6827.179980,6805.375993
2013-11-06 23:00:00,725.390307,6572.633301,6548.079163
2013-11-07 23:00:00,688.358470,6609.940039,6572.982829
2013-11-09 23:00:00,745.028323,6632.550049,6615.406615
2013-11-10 23:00:00,301.878762,7653.494732,7671.285295
2013-11-11 23:00:00,761.679536,6618.550049,6588.339942
2013-11-12 23:00:00,732.274929,6599.399902,6587.565736
2013-11-13 23:00:00,190.699700,5989.636629,6001.016585
