date,rms,median,mean
2013-05-09 22:00:00,8.760189,64.613080,65.133807
2013-05-10 22:00:00,9.049486,64.787838,65.545645
2013-05-11 22:00:00,9.460464,67.423810,67.978101
2013-05-12 22:00:00,9.189386,68.563782,69.222391
2013-05-13 22:00:00,9.662719,70.489567,71.216515
2013-05-14 22:00:00,8.644144,68.461500,69.147011
2013-05-15 22:00:00,10.765215,78.677966,79.600839
2013-05-16 22:00:00,9.699687,74.359956,75.164428
2013-05-17 22:00:00,12.609147,86.342288,87.705721
2013-05-18 22:00:00,11.397729,79.374046,79.945340
2013-05-19 22:00:00,11.846879,82.257576,83.288359
2013-05-20 22:00:00,11.884486,85.428571,86.273004
2013-05-21 22:00:00,10.573528,75.777251,76.451466
2013-05-22 22:00:00,16.913850,100.397516,102.470561
2013-05-26 22:00:00,14.972214,93.995798,95.317945
2013-05-27 22:00:00,14.702618,86.845329,88.738644
2013-05-28 22:00:00,12.525114,84.840665,85.879764
2013-05-29 22:00:00,10.771910,69.509091,70.590006
2013-05-30 22:00:00,85.226975,87.538022,99.639996
2013-05-31 22:00:00,11.309340,82.493246,82.838269
2013-06-01 22:00:00,9.679528,74.215895,74.837279
2013-06-02 22:00:00,11.282236,77.211373,77.376644
2013-06-03 22:00:00,9.996425,72.328286,72.853225
2013-06-04 22:00:00,9.411550,68.292751,69.087405
2013-06-05 22:00:00,9.089727,69.577889,70.567923
2013-06-06 22:00:00,10.720916,70.366041,71.399933
2013-06-07 22:00:00,9.061762,69.040366,69.888285
2013-06-08 22:00:00,10.660701,71.613049,72.490720
2013-06-09 22:00:00,10.498487,69.004378,69.171639
2013-06-10 22:00:00,10.736171,65.531553,66.890198
2013-06-11 22:00:00,209.068046,66.905669,99.805325
2013-06-12 22:00:00,10.276414,74.874363,75.114800
2013-06-13 22:00:00,11.103059,77.727184,78.528271
2013-06-14 22:00:00,11.261826,79.932141,80.871741
2013-06-15 22:00:00,13.140536,84.629580,85.861138
2013-06-16 22:00:00,14.606074,97.497838,98.424563
2013-06-17 22:00:00,17.970402,112.503073,114.496666
2013-06-18 22:00:00,12.858217,86.391903,87.553083
2013-06-19 22:00:00,12.596785,88.050251,89.620747
2013-06-20 22:00:00,14.665917,90.491713,91.514672
2013-06-25 22:00:00,17.661317,109.655462,111.169210
2013-06-26 22:00:00,14.696789,106.664975,107.614834
2013-06-27 22:00:00,13.570312,92.335577,93.179981
2013-06-28 22:00:00,11.354652,82.280667,83.128770
2013-06-29 22:00:00,13.005819,99.407674,100.553972
2013-06-30 22:00:00,11.390553,85.219258,85.754404
2013-07-01 22:00:00,10.521758,77.587146,78.133143
2013-07-02 22:00:00,9.923506,74.318405,74.782849
2013-07-03 22:00:00,10.269480,75.565491,75.783736
2013-07-04 22:00:00,9.662080,64.257607,64.823396
2013-07-05 22:00:00,9.400196,65.604918,66.127629
2013-07-06 22:00:00,9.131267,66.348748,67.058047
2013-07-07 22:00:00,10.069213,69.174242,69.949665
2013-07-08 22:00:00,10.474924,69.393435,70.340544
2013-07-09 22:00:00,8.424043,66.746965,67.536991
2013-07-10 22:00:00,10.105458,64.122267,64.598212
2013-07-11 22:00:00,8.840113,65.400462,65.999480
2013-07-12 22:00:00,10.011211,65.152629,65.587958
